@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"Tadi Nabire, barusan Toli-Toli #earthquake..Ngapuro ya Allah :(","0","0","0","63","9","1","0"
"RT @espry: Powerful, graphic reminder of the importance of labor standards on int #workersday: http://t.co/xoXLfXHpHy  #bangladesh #mayday …","13","0","0","142","20","3","0"
"RT @paige_menger: My heart is still aching this morning. This one hit a lot closer to home. #prayforwest","9","3","0","104","18","1","1"
"#Clasificados EarnLogics http://t.co/DzcEbgDs #Anuncios #CostaRica","8","0","0","66","8","3","0"
"@shopinweb // die #mauer trennt nich' #OST + #WEST. Sondern OBEN + UNTEN! ( #berlin -kreuz #berg #haus wand #grafitti 1991)","13","1","0","123","17","7","0"
"RT @rcooley123: On the News With Thom Hartmann: As Many as 40 People May Be Dead as a Result of the Fertilizer Plant Explosion... http://t.…","10","3","0","142","26","0","1"
"#HighParkFire has burned about 73 square miles. Washington, DC measures 68 square miles. NASA photo t.co","9","3","0","104","17","1","1"
"RT @boulderpolice: #FlagstaffFire fire is not threatening homes at this time. Sprinklers will help create defensible space. Thank you.","9","6","1","134","19","1","1"
"RT @GAFollowers: Sgt 1st Class Omar Forde of Marietta was buried today after dying in a helicopter crash in AF. #ThanksForYourService http:…","14","4","0","142","22","1","0"
"RT @greenhousenyt: With death toll at 300, Bangladesh factory collapse becomes worst tragedy in garment industry history. Our Story: http:/…","11","3","0","142","20","0","1"
"Brands distance themselves from Bangladesh factory collapse http://t.co/9hghhqXjtY","5","1","1","82","11","0","1"
"RT @VeroRobert: Le milieu du livre solidaire de Lac-Mégantic – Actualités – Le monde du livre – Le libraire http://t.co/fKiLBEtFAv","9","1","0","139","23","0","0"
"#RussianMeteor Oooh traditional counseling I love you so? Take me far beyond imagination!!! http://t.co/2mds1cob","4","2","3","112","17","1","0"
"@felipezarate: Daños en Puente de la Amistad, Río Tempisque, Guanacaste #TemblorCR 7.6, 05/09/2012 http://t.co/786TpjGA http://t.co/JXFnj12C","10","0","0","142","26","1","1"
"RT @LarimerCounty: Map of #HighParkFire as of 00:20 this morning. http://t.co/5NcEjnop","5","0","0","86","15","1","1"
"RT @13News: Meteor falls in Russia; 500 injured; buildings damaged. AP photo of the meteorite contrail. http://t.co/JHP3fDVQ http://t.co ...","10","3","0","140","23","0","1"
"Sending love &amp; safe thoughts to my fellow #novacastrians as these #nswfires burn #keepsafe.","8","3","0","95","14","3","1"
"RT @Soshajustis: Meteor shards hit Russia after explosion...Surely Al Gore can connect this to global warming...... http://t.co/Reg2KB3A","10","3","0","136","21","0","1"
"They fell for the old hyperbolic use of decimate. The house is a 100% loss. Pick up your game @ABCNews24 #nswfires","8","3","1","114","21","1","0"
"Dieses „Stirb Langsam“-Marketing wirkt ziemlich realistisch … #RussianMeteor","4","1","0","82","8","1","0"
"7.6-magnitude quake strikes off Costa Rica coast http://t.co/107UAiqq","5","1","0","69","13","0","1"
"7.9-magnitude quake hits off Costa Rica: An earthquake with a preliminary magnitude of 7.9 struck off the coast ... http://t.co/4vALj5az","7","2","0","136","25","0","1"
"RT @johnhawkinsrwn: When does Barack Obama give a speech to blame the #RussianMeteor on Bush and tie it to gun control?","9","4","1","119","21","1","0"
"#capitolism #bangladesh #unions #WalMart #NAFTA The bloodshed behind our cheap clothes http://t.co/miJA201c73","11","0","0","109","15","5","0"
"RT @salvadorduran: Oficial de TSA muere víctima del tiroteo, según autoridades en Los Angeles.  #LAX","9","2","0","102","17","1","0"
"RT @GDACS: Red #earthquake alert (7.9M,depth:20km) in #Costa Rica (Bejuco) 5/9 14:42UTC, Pop100km:450000, tsunami 316cm: ,Sßmara http:// ...","13","1","0","141","24","2","1"
"WORLD SERIES PARTY AT MY PLACE BRING BEER AND WEAR YOUR CARDS GEAR #211 #RT #REDOCTOBER","11","2","0","87","16","3","0"
"RT @BBCSanjoyM: #Bangladesh collapse - final stage of the recovery operation. http://t.co/L9SfOASXgF","8","0","0","100","14","1","1"
"Bush fire In Sydney today. Feels like we're in a movie #bushfire #sydney http://t.co/5vyjKvNOzf","10","1","1","95","18","2","1"
"Pues me importó un bledo la clase de Auditoría y mejor me vine a casa para ver el #México vs #CostaRica. Les vamos a clavar 3. Sorry.","10","4","3","136","29","2","0"
"AUSTRALIA: Australia merges  blazes to prevent ‘mega-fire’: Firefighters battling unseasonable wildfires in so... http://t.co/qFsy11Pmnb","6","3","0","140","18","0","1"
"RT @ProgressBd: Statement of observer in #Dhaka: missing people, transporting of bodies and bloodied people. #Bangladesh... http://t.co/Km1…","12","2","0","142","20","2","1"
"RT @CoastalJoe1: A very sad #StAndrewsDay Condolences to all involved in #Cultha 999 Helicopter crash Thoughts with those dealing with the …","9","2","0","142","21","2","1"
"New post: NEW POLL: High Support for Marijuana Legalization in Colorado, 61% Say Regulate Like Alc http://t.co/eZPVrx9r #CO #Colorado","14","1","0","133","22","2","0"
"#chile 67 km al O de Arica:  Preliminar: Si Magnitud: 3 Profundidad: 46 Km Hora cerca del Epicentro: 2012... http://t.co/JR5nimin #sismo","11","0","0","136","24","2","0"
"Dream wrote Cake and also Love on Top  #RussianMeteor http://t.co/tJoFqaJe","5","2","0","74","13","1","0"
"Helicopter crashes into Glasgow pub, multiple casualties - BBC: (Reuters) - A helicopter crashed into a pub in... http://t.co/ghrekTnJ9o","9","2","0","136","20","0","1"
"RT @WilliamReymond: Cela bouge du côté de West, Tx.  L'explosion de l'usine ne serait pas accidentelle. A suivre","6","2","2","114","21","0","0"
"Un sismo en Guatemala. De 7.4 grado..","3","0","0","37","8","0","1"
"RT @LAFD: #LAquake #Earthquake Emergency Mode discontinued. No significant damage, injury or loss of life. LAFD in normal… http://t.co ...","12","2","0","140","21","2","1"
"MannyVillarC5 Russian scientists recover meteor fragments http://t.co/eGSDZ8HZ","4","1","0","78","10","0","1"
"Powerful Earthquake Reported in Costa Rica - ABC News http://t.co/W6UmjhiY (via @ABC)","7","1","0","85","14","0","1"
"RT @ami_lipi: #Bangladesh gov has shutdown pro-opp TV channels in the night and carried out a massacre. @CNN @BBCWorld @AJELive #BanglaSpri…","11","3","0","142","22","2","0"
"RT @AskAnAstronomer: RT @nytimesscience: .@NASA says the meteor over Russia was brighter than the Sun","7","2","0","101","15","0","1"
"Argentina recibió a sus internacionales de cara al partido ante Paraguay http://t.co/GLyAl3JE  #costarica","7","1","0","106","16","1","0"
"RT @mkelly007: Here's the West, TX Fire Department's website: http://t.co/joUEL2H74c #westexplosion #west","10","1","0","105","17","2","1"
"atencion Quinteranos Alerta de posible tsunami por terremoto en Costa Rica grado 7.9, marejadas estarian llegando... http://t.co/AcKkWOIF","8","3","0","137","21","0","1"
"RT @rhonaldrivero: #Quemados de #Refinería #Amuay, van llegando al Aeropuerto Internacional de la Chinita #Maracaibo para ser trasladado ...","11","2","0","141","19","4","1"
"#prayforboston Todo mi apoyo para Boston.","3","0","0","41","6","1","0"
"Brazil: Police arrest nightclub owner after fire http://t.co/XQL81C5h","7","0","0","69","11","0","1"
"#MuhammadﷺTaughtMe that we are like one body:  #Somalia #Syria #Bangladesh #Palestine #Mali #Yemen #Pakistan #united #OneUmmah -no borders!!","15","3","1","142","19","10","0"
"@Perrofiao deditos listos para la #OpBAS #Amuay","5","0","0","47","7","2","0"
"NSW premier @barryofarrell is at #SaltAsh inspecting fire damage w @NSWRFS. Press conference to come, hear more w @carolduncan","9","4","0","126","19","1","1"
"Y con q vamos a abonar la patilla y el melón? eh? con garrutas de chivo! y q van a comer los chivos, eh? concha de patilla y melón!  #Amuay","11","2","1","141","32","1","0"
"RT @gacetamercantil: Terremoto en Costa Rica: Desactivan alerta de tsunami","6","1","0","74","10","0","1"
"Wow! RT @BreakingNews: Bangladesh rescuers confirm they have freed survivor of building collapse after 17 days - @AP","9","3","1","116","17","0","1"
"RT @HuffPostCanada: Rail oil shipments up by 28,000 per cent since 2009 http://t.co/XTeNLE4qIn #lacmegantic #cdnpoli","9","0","0","116","19","2","0"
"Still can't believe I was actually there. Feeling fortunate. #STLCards #RedOctober","3","4","1","82","12","2","0"
"RT @diversionary: Another bushfire sunset in Sydney… thoughts go out to everyone affected by or fighting the fires","8","3","0","116","18","0","1"
"“@clamberton7: 500 injured by blasts as meteor falls in Russia. http://t.co/kvTBJm73” @Marc_Bertrand @GlobeMazz have fun today","7","3","0","130","19","0","1"
"RT @rescaterock: URGENTE!!!!  PEDIMOS ORACION!!!!  Terremoto de magnitud 7,9 sacudió a Costa Rica Hoy Miércoles 5/9 Y Alerta de... http: ...","12","1","0","142","23","0","1"
"Just how can Julie remove these types of pics through this site? http://t.co/6ZdK9BIj  #RussianMeteor","6","2","0","101","17","1","0"
"RT @MillaJovovich: #LAX with it boy chrissbrenner throwing some serious #tudeonthestreets http://t.co/iVKGG5mAdI","6","1","1","112","15","2","0"
"RT @SETIInstitute: RT @AllPlanets: The satellite Meteosat-9 captured this picture of the #RussianMeteor. http://t.co/ximbfpcf","9","1","0","125","18","1","0"
"CNN reporting that 6 U.S. soldiers were killed in a helicopter crash in southern Afghanistan.  Engine failure blamed for crash.","9","4","0","127","21","0","0"
"$50K Reward Offered For Info On Waldo Canyon Fire Vandals http://t.co/I1dkaGsA #WaldoCanyonFire #Colorado","10","1","0","105","16","2","1"
"via @lisoidapinto RT RT Tragedias como #Amuay solo se dan en regimenes totalitarios donde la verdad es traicion a la patrian:n ...","11","1","2","130","22","1","1"
"@iiTalk_uDont: “@DrayaFace: God bless the victims and families of the #BostonMarathon tragedy.”","5","1","0","99","12","1","1"
"Heavy that helicopter crash like la, imagine having a pint like then be like waaaa there is a helicopter crashed into the roof, mad like","5","5","0","136","25","0","1"
"Search crews clawed through wreckage of the building, which housed factories making clothing for European &amp; American consumers #Bangladesh","10","3","0","142","19","1","0"
"RT @OlivaresFelix: Todo mi apoyo y animo a la gente y familiares del accidente de tren en Santiago de Compostela. Día triste para... http:/…","10","1","0","143","25","0","1"
"RT @Hiper_Paiz: Los mayas estan bailando el ¡OPPA GANGNAM STYLE!  #TemblorGT","7","2","0","77","11","1","1"
"What we did: Beat Greinke and Kershaw  What we need to do: Win two more  #Cardinals #RedOctober","6","5","2","95","17","2","0"
"Though it was smallish, if you lived near bev hills epicenter, it was pretty jarring. #quake","5","3","3","92","16","1","0"
"RT @ABCemergency: #nswfires: 2 x Emergency Warnings in place for fires near #Lithgow #Bilpin + Mount York Rd fire near #MountVictoria http:…","16","1","0","142","21","4","1"
"RT @jojmco: This is miraculous. Reports a survivor has been pulled from rubble, 17 days after #Bangladesh factory collapse #Dhaka http://t.…","12","4","0","142","22","2","1"
"RT @BBCSanjoyM: Cyclone #mahasen - aid agencies say at least 1,000 houses damaged in south #Bangladesh.","7","3","0","103","16","2","0"
"@thoughtmarrow irony implosion as your response ‘hopes for my death’. Well done! #Bangladesh","6","2","0","96","13","1","0"
"RT @muttons: Congrats @MiamiHeat! Perhaps we can be inspired to create our own basketball team - Singapore Haze.","7","5","1","112","17","0","0"
"Que dios todo poderoso, reciba en sus manos a nuestros hermanos que murieron en la explosion de la refineria en venezuela","6","2","2","121","21","0","1"
"#helicopter #day #control #fun http://t.co/YWCSZfJuLy","6","0","0","53","8","4","0"
"#terremoto e' per caso caduto il governo? #sischerza","3","3","0","52","8","2","0"
"Ojala se encuentren bien en costa rica :/ #terremoto","3","0","1","52","8","1","1"
"My prayers to those involved in the shootings at LAX. Such sad news.","4","1","0","68","13","0","1"
"RT @brittanyfelts63: #RememberTheTime I tackled @charlieshaf while skiing. #colorado #hahaha #oops","6","1","1","98","11","4","0"
"Não perca só hoje no #BigFollow, ganhe mais pessoas do que segue!  #SantaMaria: -bigfollow.net","5","3","1","96","16","2","0"
"地震情報 M 5.1, Taiwan region http://t.co/8xtmJmmB #earthquake","6","1","0","66","10","1","0"
"RT @jonathanspaul: Red Cross food arriving for ~1000 ppl locked down at #lax Bradley. Wash it down with @southwest beer, errr water. http:/…","9","4","1","142","23","1","0"
"RT @hoyavn1991: [Fantaken] HOYA @ 131106 LAX Airport (cr. XxRiNaStaRxX) http://t.co/ZOuctvy5RC","8","1","0","94","13","0","0"
"RT @SMDayFoCo2012: Donationsl continue for #HighParkFire at Foothills Mall. #HelpColoradoNow. If you are out an about this morning,... h ...","6","2","1","140","19","2","1"
"RT @Projonmo13: [Let's #LOL] by Mizanur Rahman from @Scyberjuddho #savar #sotrue #shahbag #saveBangladesh সোহেল রানার এই (cont) http://t.co…","12","1","1","166","18","5","0"
"Instituciones del Sector Agropecuario se comprometen en gestión ambiental #CostaRica http://t.co/wTdOdqyo","6","1","1","106","15","1","0"
"Decretado tres días de duelo nacional por la tragedia en refinería de Amuay http://t.co/SJnWKgRb vía @GLOBOVISION","7","1","0","116","22","0","1"
"RT @C_Westling: Boston anses ha en samling av världens bästa sjukhus så de skadade får den bästa tänkbara vården. Alltid nåt. #PrayForBoston","0","0","0","148","29","1","0"
"RT @anasaltikriti: All the #Bangladesh regime needed to do was to throw in the label 'Islamist' to ensure that the West turned a blind eye …","8","6","0","142","25","1","0"
"RT @Yours_Only: #RedOctober! ? This Saturday @B_E_Downtown !!! http://t.co/76oyaHKRx4","4","0","0","88","10","1","0"
"Powerful quake hits Costa Rica http://t.co/qT05Zjfv","4","1","0","51","9","0","1"
"Terremoto en Costa Rica no genera alerta de tsunami en el Perú http://t.co/kronyBGw vía @elcomercio","7","2","0","101","19","0","1"
"@KingTimJames #Sunset #telluride #colorado #mountai red sky at night, sailors delight. Looks like tomorrow will be a good day my man. Enjoy","16","4","0","139","22","4","0"
"Skewers by Morimoto calls this Kushiage. I call this Chicken Katsu. #LAX #food http://t.co/KIrOtp0gMZ","10","2","1","101","17","2","0"
"Dear #highparkfire, Im sick. Of you. Be gone. I want this whole mess cleared up by friday.","4","5","3","90","17","1","1"
"RT @ANCALERTS: Chinese billionaire feared dead in France helicopter crash http://t.co/9EB9aKzIs2","7","1","0","96","14","0","0"
"#deprem M 3.1, Virgin Islands region: September 13, 2012 07:35:31 GMT http://t.co/iIgRQN9h #earthquake","8","1","0","102","19","2","0"
"RT @TheSwearyNews: Australia's on fucking fire again. Firefighters have blamed Harold Bishop for smoking in bed again.","9","2","0","118","18","0","1"
"Bangladesh Rana Plaza factory collapse toll passes 600 http://t.co/L1CVfjBC6S","7","1","0","77","12","0","1"
"Irmãos Tsarnaev: os suspeitos de um atentado cercado de dúvidas: Boston (EUA), 19 abr (EFE).- Os irmãos Tamerl... http://t.co/MylYIsO3v2","10","1","0","139","25","0","0"
"I wonder if this is true http://t.co/x7P3eEIU  #RussianMeteor","2","2","1","61","11","1","0"
"Fears Australia blazes could merge: Bushfires in New South Wales could merge to form a massive blaze, the fire... http://t.co/yvS1XJfGuz","9","6","0","136","23","0","1"
"Ade meteor jatuh kt Russia ?","0","0","0","28","5","0","0"
"RT @MGORcolo9: Como mi #Guatemala no hay 2 a todo le buscan chiste -por eso ay qe chupar ay que chupar que el mundo se va a acabar haha  ...","6","4","4","140","29","1","0"
"RT @CTmagazine Colorado wildfires threaten Navigators' camps. Let us know if you see more impact on ministries/churches http://t.co/N3JhCjWc","8","5","2","140","22","0","0"
"#Clasificados chancadora http://t.co/uIheiUGs #Anuncios #CostaRica","5","2","0","66","8","3","0"
"RT @CrippnCrazy: North Korea Boston Marathon Attack Obama Poison Letter Waco Plant Explosion Armed Gunman in The White House ..&amp; it' ...","17","1","1","140","21","0","0"
"RT @Projonmo13: true color of Jamat-e-Rajakar's (un)Islami Bank! #shame #shahbag for #Bangladesh ভাই বড়ই বিপদে আছি, ব্যাংক আমারে... http:…","0","0","0","193","17","3","0"
"RT @GeorgieBC: Worldwide slavery depends on you not seeing yourself in her. This is what nationalism is for. #Bangladesh http://t.co/E8iEew…","7","4","3","142","23","1","0"
"RT @afpfr: #Bangladesh: nouveau bilan de 1.000 morts dans l'immeuble effondré http://t.co/wQRTosnAeO #AFP","9","0","0","106","18","2","1"
"#amuay Usher's Stepson Declared Brain Dead  by Doctors..... http://t.co/PBLEYJWO","7","0","0","80","13","1","0"
"RT @SheilaShafiq: Omggggg a meteor passed SG at 3.25am this morning?!?!?!?!?! But bits of it crashed in Russia and injured 1200 ppl?!?!?!","8","3","1","137","23","0","1"
